test, rrt iteration, number of waypoints, distance to goal
1,1706,52,189.626
1,1707,52,189.626
1,1708,52,189.626
1,1709,52,189.626
1,1710,52,189.626
1,1711,52,189.626
1,1712,52,189.626
1,1713,52,189.626
1,1714,52,189.626
1,1715,52,189.626
1,1716,52,189.626
1,1717,52,189.626
1,1718,52,189.626
1,1719,52,189.626
1,1720,52,189.621
1,1721,52,189.621
1,1722,52,189.621
1,1723,52,189.621
1,1724,52,189.621
1,1725,52,189.621
1,1726,52,189.621
1,1727,52,189.621
1,1728,52,189.621
1,1729,52,189.621
1,1730,52,189.621
1,1731,52,189.621
1,1732,52,189.621
1,1733,52,189.621
1,1734,52,189.621
1,1735,52,189.621
1,1736,52,189.621
1,1737,52,189.621
1,1738,52,189.621
1,1739,52,189.621
1,1740,52,189.621
1,1741,52,189.621
1,1742,52,189.174
1,1743,52,189.174
1,1744,52,189.174
1,1745,52,189.174
1,1746,52,189.174
1,1747,52,189.174
1,1748,52,189.174
1,1749,52,189.174
1,1750,52,189.174
1,1751,52,189.174
1,1752,52,189.174
1,1753,52,189.174
1,1754,52,189.174
1,1755,52,189.174
1,1756,52,189.174
1,1757,52,189.174
1,1758,52,189.174
1,1759,52,189.174
1,1760,52,189.174
1,1761,52,189.174
1,1762,52,189.174
1,1763,52,189.174
1,1764,52,189.174
1,1765,52,189.174
1,1766,52,189.174
1,1767,52,189.174
1,1768,52,188.393
1,1769,52,188.393
1,1770,52,188.393
1,1771,52,188.393
1,1772,52,188.393
1,1773,52,188.393
1,1774,52,188.393
1,1775,52,188.393
1,1776,52,188.393
1,1777,52,188.393
1,1778,52,188.393
1,1779,52,188.393
1,1780,52,188.393
1,1781,52,188.393
1,1782,52,188.393
1,1783,52,188.393
1,1784,52,188.393
1,1785,52,188.393
1,1786,52,188.393
1,1787,52,188.393
1,1788,52,188.393
1,1789,52,188.393
1,1790,52,188.393
1,1791,52,188.393
1,1792,52,188.393
1,1793,52,188.393
1,1794,52,188.393
1,1795,52,188.393
1,1796,52,188.393
1,1797,52,188.393
1,1798,52,188.393
1,1799,52,188.393
1,1800,52,188.393
1,1801,52,188.393
1,1802,52,188.393
1,1803,52,188.393
1,1804,52,188.393
1,1805,52,188.393
1,1806,52,188.393
1,1807,52,188.393
1,1808,52,188.393
1,1809,52,188.393
1,1810,52,188.393
1,1811,52,188.393
1,1812,52,188.393
1,1813,53,188.393
1,1814,53,188.393
1,1815,53,188.393
1,1816,53,188.393
1,1817,53,188.393
1,1818,53,188.393
1,1819,53,188.393
1,1820,53,188.393
1,1821,53,188.393
1,1822,53,188.393
1,1823,53,188.393
1,1824,53,188.393
1,1825,53,188.393
1,1826,53,188.393
1,1827,53,188.393
1,1828,53,188.393
1,1829,53,188.393
1,1830,53,188.393
1,1831,53,188.393
1,1832,53,188.393
1,1833,53,188.393
1,1834,53,188.393
1,1835,53,188.393
1,1836,53,188.393
1,1837,53,188.393
1,1838,53,188.393
1,1839,53,188.393
1,1840,53,188.393
1,1841,53,188.089
1,1842,53,188.089
1,1843,53,188.089
1,1844,53,188.089
1,1845,53,188.089
1,1846,53,188.089
1,1847,53,188.089
1,1848,53,188.089
1,1849,53,188.089
1,1850,53,188.089
1,1851,53,188.089
1,1852,53,188.089
1,1853,53,188.089
1,1854,53,188.089
1,1855,53,188.089
1,1856,53,188.089
1,1857,53,188.089
1,1858,53,188.089
1,1859,53,188.089
1,1860,53,188.089
1,1861,53,188.089
1,1862,53,188.089
1,1863,53,188.089
1,1864,53,188.089
1,1865,53,188.089
1,1866,53,188.089
1,1867,53,188.089
1,1868,53,188.089
1,1869,53,188.089
1,1870,53,188.089
1,1871,53,188.089
1,1872,53,188.089
1,1873,53,188.089
1,1874,53,188.089
1,1875,53,188.089
1,1876,53,188.089
1,1877,53,188.089
1,1878,52,188.089
1,1879,52,188.089
1,1880,52,188.089
1,1881,52,188.089
1,1882,52,188.089
1,1883,52,188.089
1,1884,52,188.089
1,1885,52,188.089
1,1886,52,188.089
1,1887,52,188.089
