test, rrt iteration, number of waypoints, distance to goal,
1,3859,31,282.221,540.040184266478
1,3860,31,282.221,540.040184266478
1,3861,31,282.221,540.040184266478
1,3862,31,282.221,540.040184266478
1,3863,31,282.221,540.040184266478
1,3864,31,282.221,540.040184266478
1,3865,31,282.221,540.040184266478
1,3866,31,282.221,540.040184266478
1,3867,31,282.221,540.040184266478
1,3868,31,282.221,540.040184266478
1,3869,31,282.221,540.040184266478
1,3870,31,282.221,540.040184266478
1,3871,31,282.221,540.040184266478
1,3872,31,282.221,540.040184266478
1,3873,31,282.221,540.040184266478
1,3874,31,282.221,540.040184266478
1,3875,31,282.221,540.040184266478
1,3876,31,282.221,540.040184266478
1,3877,31,282.221,540.040184266478
1,3878,31,282.221,540.040184266478
1,3879,31,282.221,540.040184266478
1,3880,31,282.221,540.040184266478
1,3881,31,282.221,540.040184266478
1,3882,31,282.221,540.040184266478
1,3883,31,282.221,540.040184266478
1,3884,31,282.221,540.040184266478
1,3885,31,282.221,540.040184266478
1,3886,31,282.221,540.040184266478
1,3887,31,282.221,540.040184266478
1,3888,31,282.221,540.040184266478
1,3889,31,282.221,540.040184266478
1,3890,31,282.221,540.040184266478
1,3891,31,282.221,540.040184266478
1,3892,31,282.221,540.040184266478
1,3893,31,282.221,540.040184266478
1,3894,31,282.221,540.040184266478
1,3895,31,282.221,540.040184266478
1,3896,31,282.221,540.040184266478
1,3897,31,282.221,540.040184266478
1,3898,31,282.221,540.040184266478
1,3899,31,282.221,540.040184266478
1,3900,31,282.221,540.040184266478
1,3901,31,282.221,540.040184266478
1,3902,31,282.221,540.040184266478
1,3903,31,282.221,540.040184266478
1,3904,31,282.221,540.040184266478
1,3905,31,282.221,540.040184266478
1,3906,31,282.221,540.040184266478
1,3907,31,282.221,540.040184266478
1,3908,31,282.221,540.040184266478
1,3909,31,282.221,540.040184266478
1,3910,31,282.221,540.040184266478
1,3911,31,282.221,540.040184266478
1,3912,31,282.221,540.040184266478
1,3913,31,282.221,540.040184266478
1,3914,31,282.221,540.040184266478
1,3915,31,282.221,540.040184266478
1,3916,31,282.221,540.040184266478
1,3917,31,282.221,540.040184266478
1,3918,31,282.221,540.040184266478
1,3919,31,282.221,540.040184266478
1,3920,31,282.221,540.040184266478
1,3921,31,282.221,540.040184266478
1,3922,31,282.221,540.040184266478
1,3923,31,282.221,540.040184266478
1,3924,31,282.221,540.040184266478
1,3925,31,282.221,540.040184266478
1,3926,31,282.221,540.040184266478
1,3927,31,282.221,540.040184266478
1,3928,31,282.221,540.040184266478
1,3929,31,282.221,540.040184266478
1,3930,31,282.221,540.040184266478
1,3931,31,282.221,540.040184266478
1,3932,31,282.221,540.040184266478
1,3933,31,282.221,540.040184266478
1,3934,31,282.221,540.040184266478
1,3935,31,282.221,540.040184266478
1,3936,31,282.221,540.040184266478
1,3937,31,282.221,540.040184266478
1,3938,31,282.221,540.040184266478
1,3939,31,282.221,540.040184266478
1,3940,31,282.221,540.040184266478
1,3941,31,282.221,540.040184266478
1,3942,31,282.221,540.040184266478
1,3943,31,282.221,540.040184266478
1,3944,31,282.221,540.040184266478
1,3945,31,282.221,540.040184266478
1,3946,31,282.221,540.040184266478
1,3947,31,282.221,540.040184266478
1,3948,31,282.221,540.040184266478
1,3949,31,282.221,540.040184266478
1,3950,31,282.221,540.040184266478
1,3951,31,282.221,540.040184266478
1,3952,31,282.221,540.040184266478
1,3953,31,282.221,540.040184266478
1,3954,31,282.221,540.040184266478
1,3955,31,282.221,540.040184266478
1,3956,31,282.221,540.040184266478
1,3957,31,282.221,540.040184266478
1,3958,31,282.221,540.040184266478
1,3959,31,282.221,540.040184266478
1,3960,31,282.221,540.040184266478
1,3961,31,282.221,540.040184266478
1,3962,31,282.221,540.040184266478
1,3963,31,282.221,540.040184266478
1,3964,31,282.221,540.040184266478
1,3965,31,282.221,540.040184266478
1,3966,31,282.221,540.040184266478
1,3967,31,282.221,540.040184266478
1,3968,31,282.221,540.040184266478
1,3969,31,282.221,540.040184266478
1,3970,31,282.221,540.040184266478
1,3971,31,282.221,540.040184266478
1,3972,31,282.221,540.040184266478
1,3973,31,282.221,540.040184266478
1,3974,31,282.221,540.040184266478
1,3975,31,282.221,540.040184266478
1,3976,31,282.221,540.040184266478
1,3977,31,282.221,540.040184266478
1,3978,31,282.221,540.040184266478
1,3979,31,282.221,540.040184266478
1,3980,31,282.221,540.040184266478
1,3981,31,282.221,540.040184266478
1,3982,31,282.221,540.040184266478
1,3983,31,282.221,540.040184266478
1,3984,31,282.221,540.040184266478
1,3985,31,282.221,540.040184266478
1,3986,31,282.221,540.040184266478
1,3987,31,282.221,540.040184266478
1,3988,31,282.221,540.040184266478
1,3989,31,282.221,540.040184266478
1,3990,31,282.221,540.040184266478
1,3991,31,282.221,540.040184266478
1,3992,31,282.221,540.040184266478
1,3993,31,282.221,540.040184266478
1,3994,31,282.221,540.040184266478
1,3995,31,282.221,540.040184266478
1,3996,31,282.221,540.040184266478
1,3997,31,282.221,540.040184266478
1,3998,31,282.221,540.040184266478
1,3999,31,282.221,540.040184266478
1,4000,31,282.221,540.040184266478
1,4001,31,282.221,540.040184266478
1,4002,31,282.221,540.040184266478
1,4003,31,282.221,540.040184266478
1,4004,31,282.221,540.040184266478
1,4005,31,282.221,540.040184266478
1,4006,31,282.221,540.040184266478
1,4007,31,282.221,540.040184266478
1,4008,31,282.221,540.040184266478
1,4009,31,282.221,540.040184266478
1,4010,31,282.221,540.040184266478
1,4011,31,282.221,540.040184266478
1,4012,31,282.221,540.040184266478
1,4013,31,282.221,540.040184266478
1,4014,31,282.221,540.040184266478
1,4015,31,282.221,540.040184266478
1,4016,31,282.221,540.040184266478
1,4017,31,282.221,540.040184266478
1,4018,31,282.221,540.040184266478
1,4019,31,282.221,540.040184266478
1,4020,31,282.221,540.040184266478
1,4021,31,282.221,540.040184266478
1,4022,31,282.221,540.040184266478
1,4023,31,282.221,540.040184266478
1,4024,31,282.221,540.040184266478
1,4025,31,282.221,540.040184266478
1,4026,31,282.221,540.040184266478
1,4027,31,282.221,540.040184266478
1,4028,31,282.221,540.040184266478
1,4029,31,282.221,540.040184266478
1,4030,31,282.221,540.040184266478
1,4031,31,282.221,540.040184266478
1,4032,31,282.221,540.040184266478
1,4033,31,282.221,540.040184266478
1,4034,31,282.221,540.040184266478
1,4035,31,282.221,540.040184266478
1,4036,31,282.221,540.040184266478
1,4037,31,282.221,540.040184266478
1,4038,31,282.221,540.040184266478
1,4039,31,282.221,540.040184266478
1,4040,31,282.221,540.040184266478
1,4041,31,282.221,540.040184266478
1,4042,31,282.221,540.040184266478
1,4043,31,282.221,540.040184266478
1,4044,31,282.221,540.040184266478
1,4045,31,282.221,540.040184266478
1,4046,31,282.221,540.040184266478
1,4047,31,282.221,540.040184266478
1,4048,31,282.221,540.040184266478
1,4049,31,282.221,540.040184266478
1,4050,31,282.221,540.040184266478
1,4051,31,282.221,540.040184266478
1,4052,31,282.221,540.040184266478
1,4053,31,282.221,540.040184266478
1,4054,31,282.221,540.040184266478
1,4055,31,282.221,540.040184266478
1,4056,31,282.221,540.040184266478
1,4057,31,282.221,540.040184266478
1,4058,31,282.221,540.040184266478
1,4059,31,282.221,540.040184266478
1,4060,31,282.221,540.040184266478
1,4061,31,282.221,540.040184266478
1,4062,31,282.221,540.040184266478
1,4063,31,282.221,540.040184266478
1,4064,31,282.221,540.040184266478
1,4065,31,282.221,540.040184266478
1,4066,31,282.221,540.040184266478
1,4067,31,282.221,540.040184266478
1,4068,31,282.221,540.040184266478
1,4069,31,282.221,540.040184266478
1,4070,31,282.221,540.040184266478
1,4071,31,282.221,540.040184266478
1,4072,31,282.221,540.040184266478
1,4073,31,282.221,540.040184266478
1,4074,31,282.221,540.040184266478
1,4075,31,282.221,540.040184266478
1,4076,31,282.221,540.040184266478
1,4077,31,282.221,540.040184266478
1,4078,31,282.221,540.040184266478
1,4079,31,282.221,540.040184266478
1,4080,31,282.221,540.040184266478
1,4081,31,282.221,540.040184266478
1,4082,31,282.221,540.040184266478
1,4083,31,282.221,540.040184266478
1,4084,31,282.221,540.040184266478
1,4085,31,282.221,540.040184266478
1,4086,31,282.221,540.040184266478
1,4087,31,282.221,540.040184266478
1,4088,31,282.221,540.040184266478
1,4089,31,282.221,540.040184266478
1,4090,31,282.221,540.040184266478
1,4091,31,282.221,540.040184266478
1,4092,31,282.221,540.040184266478
1,4093,31,282.221,540.040184266478
1,4094,31,282.221,540.040184266478
1,4095,31,282.221,540.040184266478
1,4096,31,282.221,540.040184266478
1,4097,31,282.221,540.040184266478
1,4098,31,282.221,540.040184266478
1,4099,31,282.221,540.040184266478
1,4100,31,282.221,540.040184266478
1,4101,31,282.221,540.040184266478
1,4102,31,282.221,540.040184266478
1,4103,31,282.221,540.040184266478
1,4104,31,282.221,540.040184266478
1,4105,31,282.221,540.040184266478
1,4106,31,282.221,540.040184266478
1,4107,31,282.221,540.040184266478
1,4108,31,282.221,540.040184266478
1,4109,31,282.221,540.040184266478
1,4110,31,282.221,540.040184266478
1,4111,31,282.221,540.040184266478
1,4112,31,282.221,540.040184266478
1,4113,31,282.221,540.040184266478
1,4114,31,282.221,540.040184266478
1,4115,31,282.221,540.040184266478
1,4116,31,282.221,540.040184266478
1,4117,31,282.221,540.040184266478
1,4118,31,282.221,540.040184266478
1,4119,31,282.221,540.040184266478
1,4120,31,282.221,540.040184266478
1,4121,31,282.221,540.040184266478
1,4122,31,282.221,540.040184266478
1,4123,31,282.221,540.040184266478
1,4124,31,282.221,540.040184266478
1,4125,31,282.221,540.040184266478
1,4126,31,282.221,540.040184266478
1,4127,31,282.221,540.040184266478
1,4128,31,282.221,540.040184266478
1,4129,31,282.221,540.040184266478
1,4130,31,282.221,540.040184266478
1,4131,31,282.221,540.040184266478
1,4132,31,282.221,540.040184266478
1,4133,31,282.221,540.040184266478
1,4134,31,282.221,540.040184266478
1,4135,31,282.221,540.040184266478
1,4136,31,282.221,540.040184266478
1,4137,31,282.221,540.040184266478
1,4138,31,282.221,540.040184266478
1,4139,31,282.221,540.040184266478
1,4140,31,282.221,540.040184266478
1,4141,31,282.221,540.040184266478
1,4142,31,282.221,540.040184266478
1,4143,31,282.221,540.040184266478
1,4144,31,282.221,540.040184266478
1,4145,31,282.221,540.040184266478
1,4146,31,282.221,540.040184266478
1,4147,31,282.221,540.040184266478
1,4148,31,282.221,540.040184266478
1,4149,31,282.221,540.040184266478
1,4150,31,282.221,540.040184266478
1,4151,31,282.221,540.040184266478
1,4152,31,282.221,540.040184266478
1,4153,31,282.221,540.040184266478
1,4154,31,282.221,540.040184266478
1,4155,31,282.221,540.040184266478
1,4156,31,282.221,540.040184266478
1,4157,31,282.221,540.040184266478
1,4158,31,282.221,540.040184266478
1,4159,31,282.221,540.040184266478
1,4160,31,282.221,540.040184266478
1,4161,31,282.221,540.040184266478
1,4162,31,282.221,540.040184266478
1,4163,31,282.221,540.040184266478
1,4164,31,282.221,540.040184266478
1,4165,31,282.221,540.040184266478
1,4166,31,282.221,540.040184266478
1,4167,31,282.221,540.040184266478
1,4168,31,282.221,540.040184266478
1,4169,31,282.221,540.040184266478
1,4170,31,282.221,540.040184266478
1,4171,31,282.221,540.040184266478
1,4172,31,282.221,540.040184266478
1,4173,31,282.221,540.040184266478
1,4174,31,282.221,540.040184266478
1,4175,31,282.221,540.040184266478
1,4176,31,282.221,540.040184266478
1,4177,31,282.221,540.040184266478
1,4178,31,282.221,540.040184266478
1,4179,31,282.221,540.040184266478
1,4180,31,282.221,540.040184266478
1,4181,31,282.221,540.040184266478
1,4182,31,282.221,540.040184266478
1,4183,31,282.221,540.040184266478
1,4184,31,282.221,540.040184266478
1,4185,31,282.221,540.040184266478
1,4186,31,282.221,540.040184266478
1,4187,31,282.221,540.040184266478
1,4188,31,282.221,540.040184266478
1,4189,31,282.221,540.040184266478
1,4190,31,282.221,540.040184266478
1,4191,31,282.221,540.040184266478
1,4192,31,282.221,540.040184266478
1,4193,31,282.221,540.040184266478
1,4194,31,282.221,540.040184266478
1,4195,31,282.221,540.040184266478
1,4196,31,282.221,540.040184266478
1,4197,31,282.221,540.040184266478
1,4198,31,282.221,540.040184266478
1,4199,31,282.221,540.040184266478
1,4200,31,282.221,540.040184266478
1,4201,31,282.221,540.040184266478
1,4202,31,282.221,540.040184266478
1,4203,31,282.221,540.040184266478
1,4204,31,282.221,540.040184266478
1,4205,31,282.221,540.040184266478
1,4206,31,282.221,540.040184266478
1,4207,31,282.221,540.040184266478
1,4208,31,282.221,540.040184266478
1,4209,31,282.221,540.040184266478
1,4210,31,282.221,540.040184266478
1,4211,31,282.221,540.040184266478
1,4212,31,282.221,540.040184266478
1,4213,31,282.221,540.040184266478
1,4214,31,282.221,540.040184266478
1,4215,31,282.221,540.040184266478
1,4216,31,282.221,540.040184266478
1,4217,31,282.221,540.040184266478
1,4218,31,282.221,540.040184266478
1,4219,31,282.221,540.040184266478
1,4220,31,282.221,540.040184266478
1,4221,31,282.221,540.040184266478
1,4222,31,282.221,540.040184266478
1,4223,31,282.221,540.040184266478
1,4224,31,282.221,540.040184266478
1,4225,31,282.221,540.040184266478
1,4226,31,282.221,540.040184266478
1,4227,31,282.221,540.040184266478
1,4228,31,282.221,540.040184266478
1,4229,31,282.221,540.040184266478
1,4230,31,282.221,540.040184266478
1,4231,31,282.221,540.040184266478
1,4232,31,282.221,540.040184266478
1,4233,31,282.221,540.040184266478
1,4234,31,282.221,540.040184266478
1,4235,31,282.221,540.040184266478
1,4236,31,282.221,540.040184266478
1,4237,31,282.221,540.040184266478
1,4238,31,282.221,540.040184266478
1,4239,31,282.221,540.040184266478
1,4240,31,282.221,540.040184266478
1,4241,31,282.221,540.040184266478
1,4242,31,282.221,540.040184266478
1,4243,31,282.221,540.040184266478
1,4244,31,282.221,540.040184266478
1,4245,31,282.221,540.040184266478
1,4246,31,282.221,540.040184266478
1,4247,31,282.221,540.040184266478
1,4248,31,282.221,540.040184266478
1,4249,31,282.221,540.040184266478
1,4250,31,282.221,540.040184266478
1,4251,31,282.221,540.040184266478
1,4252,31,282.221,540.040184266478
1,4253,31,282.221,540.040184266478
1,4254,31,282.221,540.040184266478
1,4255,31,282.221,540.040184266478
1,4256,31,282.221,540.040184266478
1,4257,31,282.221,540.040184266478
1,4258,31,282.221,540.040184266478
1,4259,31,282.221,540.040184266478
1,4260,31,282.221,540.040184266478
1,4261,31,282.221,540.040184266478
1,4262,31,282.221,540.040184266478
1,4263,31,282.221,540.040184266478
1,4264,31,282.221,540.040184266478
1,4265,31,282.221,540.040184266478
1,4266,31,282.221,540.040184266478
1,4267,31,282.221,540.040184266478
1,4268,31,282.221,540.040184266478
1,4269,31,282.221,540.040184266478
1,4270,31,282.221,540.040184266478
1,4271,31,282.221,540.040184266478
1,4272,31,282.221,540.040184266478
1,4273,31,282.221,540.040184266478
1,4274,31,282.221,540.040184266478
1,4275,31,282.221,540.040184266478
1,4276,31,282.221,540.040184266478
1,4277,31,282.221,540.040184266478
1,4278,31,282.221,540.040184266478
1,4279,31,282.221,540.040184266478
1,4280,31,282.221,540.040184266478
1,4281,31,282.221,540.040184266478
1,4282,31,282.221,540.040184266478
1,4283,31,282.221,540.040184266478
1,4284,31,282.221,540.040184266478
1,4285,31,282.221,540.040184266478
1,4286,31,282.221,540.040184266478
1,4287,31,282.221,540.040184266478
1,4288,31,282.221,540.040184266478
1,4289,31,282.221,540.040184266478
1,4290,31,282.221,540.040184266478
1,4291,31,282.221,540.040184266478
1,4292,31,282.221,540.040184266478
1,4293,31,282.221,540.040184266478
1,4294,31,282.221,540.040184266478
1,4295,31,282.221,540.040184266478
1,4296,31,282.221,540.040184266478
1,4297,31,282.221,540.040184266478
1,4298,31,282.221,540.040184266478
1,4299,31,282.221,540.040184266478
1,4300,31,282.221,540.040184266478
1,4301,31,282.221,540.040184266478
1,4302,31,282.221,540.040184266478
1,4303,31,282.221,540.040184266478
1,4304,31,282.221,540.040184266478
1,4305,31,282.221,540.040184266478
1,4306,31,282.221,540.040184266478
1,4307,31,282.221,540.040184266478
1,4308,31,282.221,540.040184266478
1,4309,31,282.221,540.040184266478
1,4310,31,282.221,540.040184266478
1,4311,31,282.221,540.040184266478
1,4312,31,282.221,540.040184266478
1,4313,31,282.221,540.040184266478
1,4314,31,282.221,540.040184266478
1,4315,31,282.221,540.040184266478
1,4316,31,282.221,540.040184266478
1,4317,31,282.221,540.040184266478
1,4318,31,282.221,540.040184266478
1,4319,31,282.221,540.040184266478
1,4320,31,282.221,540.040184266478
1,4321,31,282.221,540.040184266478
1,4322,31,282.221,540.040184266478
1,4323,31,282.221,540.040184266478
1,4324,31,282.221,540.040184266478
1,4325,31,282.221,540.040184266478
1,4326,31,282.221,540.040184266478
1,4327,31,282.221,540.040184266478
1,4328,31,282.221,540.040184266478
1,4329,31,282.221,540.040184266478
1,4330,31,282.221,540.040184266478
1,4331,31,282.221,540.040184266478
1,4332,31,282.221,540.040184266478
1,4333,31,282.221,540.040184266478
1,4334,31,282.221,540.040184266478
1,4335,31,282.221,540.040184266478
1,4336,31,282.221,540.040184266478
1,4337,31,282.221,540.040184266478
1,4338,31,282.221,540.040184266478
1,4339,31,282.221,540.040184266478
1,4340,31,282.221,540.040184266478
1,4341,31,282.221,540.040184266478
1,4342,31,282.221,540.040184266478
1,4343,31,282.221,540.040184266478
1,4344,31,282.221,540.040184266478
1,4345,31,282.221,540.040184266478
1,4346,31,282.221,540.040184266478
1,4347,31,282.221,540.040184266478
1,4348,31,282.221,540.040184266478
1,4349,31,282.221,540.040184266478
1,4350,31,282.221,540.040184266478
1,4351,31,282.221,540.040184266478
1,4352,31,282.221,540.040184266478
1,4353,31,282.221,540.040184266478
1,4354,31,282.221,540.040184266478
1,4355,31,282.221,540.040184266478
1,4356,31,282.221,540.040184266478
1,4357,31,282.221,540.040184266478
1,4358,31,282.221,540.040184266478
1,4359,31,282.221,540.040184266478
1,4360,31,282.221,540.040184266478
1,4361,31,282.221,540.040184266478
1,4362,31,282.221,540.040184266478
1,4363,31,282.221,540.040184266478
1,4364,31,282.221,540.040184266478
1,4365,31,282.221,540.040184266478
1,4366,31,282.221,540.040184266478
1,4367,31,282.221,540.040184266478
1,4368,31,282.221,540.040184266478
1,4369,31,282.221,540.040184266478
1,4370,31,282.221,540.040184266478
1,4371,31,282.221,540.040184266478
1,4372,31,282.221,540.040184266478
1,4373,31,282.221,540.040184266478
1,4374,31,282.221,540.040184266478
1,4375,31,282.221,540.040184266478
1,4376,31,282.221,540.040184266478
1,4377,31,282.221,540.040184266478
1,4378,31,282.221,540.040184266478
1,4379,31,282.221,540.040184266478
1,4380,31,282.221,540.040184266478
1,4381,31,282.221,540.040184266478
1,4382,31,282.221,540.040184266478
1,4383,31,282.221,540.040184266478
1,4384,31,282.221,540.040184266478
1,4385,31,282.221,540.040184266478
1,4386,31,282.221,540.040184266478
1,4387,31,282.221,540.040184266478
1,4388,31,282.221,540.040184266478
1,4389,31,282.221,540.040184266478
1,4390,31,282.221,540.040184266478
1,4391,31,282.221,540.040184266478
1,4392,31,282.221,540.040184266478
1,4393,31,282.221,540.040184266478
1,4394,31,282.221,540.040184266478
1,4395,31,282.221,540.040184266478
1,4396,31,282.221,540.040184266478
1,4397,31,282.221,540.040184266478
1,4398,31,282.221,540.040184266478
1,4399,31,282.221,540.040184266478
1,4400,31,282.221,540.040184266478
1,4401,31,282.221,540.040184266478
1,4402,31,282.221,540.040184266478
1,4403,31,282.221,540.040184266478
1,4404,31,282.221,540.040184266478
1,4405,31,282.221,540.040184266478
1,4406,31,282.221,540.040184266478
1,4407,31,282.221,540.040184266478
1,4408,31,282.221,540.040184266478
1,4409,31,282.221,540.040184266478
1,4410,31,282.221,540.040184266478
1,4411,31,282.221,540.040184266478
1,4412,31,282.221,540.040184266478
1,4413,31,282.221,540.040184266478
1,4414,31,282.221,540.040184266478
1,4415,31,282.221,540.040184266478
1,4416,31,282.221,540.040184266478
1,4417,31,282.221,540.040184266478
1,4418,31,282.221,540.040184266478
1,4419,31,282.221,540.040184266478
1,4420,31,282.221,540.040184266478
1,4421,31,282.221,540.040184266478
1,4422,31,282.221,540.040184266478
1,4423,31,282.221,540.040184266478
1,4424,31,282.221,540.040184266478
1,4425,31,282.221,540.040184266478
1,4426,31,282.221,540.040184266478
1,4427,31,282.221,540.040184266478
1,4428,31,282.221,540.040184266478
1,4429,31,282.221,540.040184266478
1,4430,31,282.221,540.040184266478
1,4431,31,282.221,540.040184266478
1,4432,31,282.221,540.040184266478
1,4433,31,282.221,540.040184266478
1,4434,31,282.221,540.040184266478
1,4435,31,282.221,540.040184266478
1,4436,31,282.221,540.040184266478
1,4437,31,282.221,540.040184266478
1,4438,31,282.221,540.040184266478
1,4439,31,282.221,540.040184266478
1,4440,31,282.221,540.040184266478
1,4441,31,282.221,540.040184266478
1,4442,31,282.221,540.040184266478
1,4443,31,282.221,540.040184266478
1,4444,31,282.221,540.040184266478
1,4445,31,282.221,540.040184266478
1,4446,31,282.221,540.040184266478
1,4447,31,282.221,540.040184266478
1,4448,31,282.221,540.040184266478
1,4449,31,282.221,540.040184266478
1,4450,31,282.221,540.040184266478
1,4451,31,282.221,540.040184266478
1,4452,31,282.221,540.040184266478
1,4453,31,282.221,540.040184266478
1,4454,31,282.221,540.040184266478
1,4455,31,282.221,540.040184266478
1,4456,31,282.221,540.040184266478
1,4457,31,282.221,540.040184266478
1,4458,31,282.221,540.040184266478
1,4459,31,282.221,540.040184266478
1,4460,31,282.221,540.040184266478
1,4461,31,282.221,540.040184266478
1,4462,31,282.221,540.040184266478
1,4463,31,282.221,540.040184266478
1,4464,31,282.221,540.040184266478
1,4465,31,282.221,540.040184266478
1,4466,31,282.221,540.040184266478
1,4467,31,282.221,540.040184266478
1,4468,31,282.221,540.040184266478
1,4469,31,282.221,540.040184266478
1,4470,31,282.221,540.040184266478
1,4471,31,282.221,540.040184266478
1,4472,31,282.221,540.040184266478
1,4473,31,282.221,540.040184266478
1,4474,31,282.221,540.040184266478
1,4475,31,282.221,540.040184266478
1,4476,31,282.221,540.040184266478
1,4477,31,282.221,540.040184266478
1,4478,31,282.221,540.040184266478
1,4479,31,282.221,540.040184266478
1,4480,31,282.221,540.040184266478
1,4481,31,282.221,540.040184266478
1,4482,31,282.221,540.040184266478
1,4483,31,282.221,540.040184266478
1,4484,31,282.221,540.040184266478
1,4485,31,282.221,540.040184266478
1,4486,31,282.221,540.040184266478
1,4487,31,282.221,540.040184266478
1,4488,31,282.221,540.040184266478
1,4489,31,282.221,540.040184266478
1,4490,31,282.221,540.040184266478
1,4491,31,282.221,540.040184266478
1,4492,31,282.221,540.040184266478
1,4493,31,282.221,540.040184266478
1,4494,31,282.221,540.040184266478
1,4495,31,282.221,540.040184266478
1,4496,31,282.221,540.040184266478
1,4497,31,282.221,540.040184266478
1,4498,31,282.221,540.040184266478
1,4499,31,282.221,540.040184266478
1,4500,31,282.221,540.040184266478
1,4501,31,282.221,540.040184266478
1,4502,31,282.221,540.040184266478
1,4503,31,282.221,540.040184266478
1,4504,31,282.221,540.040184266478
1,4505,31,282.221,540.040184266478
1,4506,31,282.221,540.040184266478
1,4507,31,282.221,540.040184266478
1,4508,31,282.221,540.040184266478
1,4509,31,282.221,540.040184266478
1,4510,31,282.221,540.040184266478
1,4511,31,282.221,540.040184266478
1,4512,31,282.221,540.040184266478
1,4513,31,282.221,540.040184266478
1,4514,31,282.221,540.040184266478
1,4515,31,282.221,540.040184266478
1,4516,31,282.221,540.040184266478
1,4517,31,282.221,540.040184266478
1,4518,31,282.221,540.040184266478
1,4519,31,282.221,540.040184266478
1,4520,31,282.221,540.040184266478
1,4521,31,282.221,540.040184266478
1,4522,31,282.221,540.040184266478
1,4523,31,282.221,540.040184266478
1,4524,31,282.221,540.040184266478
1,4525,31,282.221,540.040184266478
1,4526,31,282.221,540.040184266478
1,4527,31,282.221,540.040184266478
1,4528,31,282.221,540.040184266478
1,4529,31,282.221,540.040184266478
1,4530,31,282.221,540.040184266478
1,4531,31,282.221,540.040184266478
1,4532,31,282.221,540.040184266478
1,4533,31,282.221,540.040184266478
1,4534,31,282.221,540.040184266478
1,4535,31,282.221,540.040184266478
1,4536,31,282.221,540.040184266478
1,4537,31,282.221,540.040184266478
1,4538,31,282.221,540.040184266478
1,4539,31,282.221,540.040184266478
1,4540,31,282.221,540.040184266478
1,4541,31,282.221,540.040184266478
1,4542,31,282.221,540.040184266478
1,4543,31,282.221,540.040184266478
1,4544,31,282.221,540.040184266478
1,4545,31,282.221,540.040184266478
1,4546,31,282.221,540.040184266478
1,4547,31,282.221,540.040184266478
1,4548,31,282.221,540.040184266478
1,4549,31,282.221,540.040184266478
1,4550,31,282.221,540.040184266478
1,4551,31,282.221,540.040184266478
1,4552,31,282.221,540.040184266478
1,4553,31,282.221,540.040184266478
1,4554,31,282.221,540.040184266478
1,4555,31,282.221,540.040184266478
1,4556,31,282.221,540.040184266478
1,4557,31,282.221,540.040184266478
1,4558,31,282.221,540.040184266478
1,4559,31,282.221,540.040184266478
1,4560,31,282.221,540.040184266478
1,4561,31,282.221,540.040184266478
1,4562,31,282.221,540.040184266478
1,4563,31,282.221,540.040184266478
1,4564,31,282.221,540.040184266478
1,4565,31,282.221,540.040184266478
1,4566,31,282.221,540.040184266478
1,4567,31,282.221,540.040184266478
1,4568,31,282.221,540.040184266478
1,4569,31,282.221,540.040184266478
1,4570,31,282.221,540.040184266478
1,4571,31,282.221,540.040184266478
1,4572,31,282.221,540.040184266478
1,4573,31,282.221,540.040184266478
1,4574,31,282.221,540.040184266478
1,4575,31,282.221,540.040184266478
1,4576,31,282.221,540.040184266478
1,4577,31,282.221,540.040184266478
1,4578,31,282.221,540.040184266478
1,4579,31,282.221,540.040184266478
1,4580,31,282.221,540.040184266478
1,4581,31,282.221,540.040184266478
1,4582,31,282.221,540.040184266478
1,4583,31,282.221,540.040184266478
1,4584,31,282.221,540.040184266478
1,4585,31,282.221,540.040184266478
1,4586,31,282.221,540.040184266478
1,4587,31,282.221,540.040184266478
1,4588,31,282.221,540.040184266478
1,4589,31,282.221,540.040184266478
1,4590,31,282.221,540.040184266478
1,4591,31,282.221,540.040184266478
1,4592,31,282.221,540.040184266478
1,4593,31,282.221,540.040184266478
1,4594,31,282.221,540.040184266478
1,4595,31,282.221,540.040184266478
1,4596,31,282.221,540.040184266478
1,4597,31,282.221,540.040184266478
1,4598,31,282.221,540.040184266478
1,4599,31,282.221,540.040184266478
1,4600,31,282.221,540.040184266478
1,4601,31,282.221,540.040184266478
1,4602,31,282.221,540.040184266478
1,4603,31,282.221,540.040184266478
1,4604,31,282.221,540.040184266478
1,4605,31,282.221,540.040184266478
1,4606,31,282.221,540.040184266478
1,4607,31,282.221,540.040184266478
1,4608,31,282.221,540.040184266478
1,4609,31,282.221,540.040184266478
1,4610,31,282.221,540.040184266478
1,4611,31,282.221,540.040184266478
1,4612,31,282.221,540.040184266478
1,4613,31,282.221,540.040184266478
1,4614,31,282.221,540.040184266478
1,4615,31,282.221,540.040184266478
1,4616,31,282.221,540.040184266478
1,4617,31,282.221,540.040184266478
1,4618,31,282.221,540.040184266478
1,4619,31,282.221,540.040184266478
1,4620,31,282.221,540.040184266478
1,4621,31,282.221,540.040184266478
1,4622,31,282.221,540.040184266478
1,4623,31,282.221,540.040184266478
1,4624,31,282.221,540.040184266478
1,4625,31,282.221,540.040184266478
1,4626,31,282.221,540.040184266478
1,4627,31,282.221,540.040184266478
1,4628,31,282.221,540.040184266478
1,4629,31,282.221,540.040184266478
1,4630,31,282.221,540.040184266478
1,4631,31,282.221,540.040184266478
1,4632,31,282.221,540.040184266478
1,4633,31,282.221,540.040184266478
1,4634,31,282.221,540.040184266478
